"csb","date","age_class","n_palu","pev","runoff","humidity","windspeed","aod","fireProp","prop_flood","rain_mm","temp_c","vill_evi","vill_mndwi","vill_ndwigao","prop_res","prop_rice","wealth_score","csb_dist","med_build_100m","mean_twi","mean_twi_rice","prop_sink","elevation","streamDist","animal","edu_prim","imp_latrine","imp_water","kitchen_inside","net_p2","rotavirus","wealth_index","pop","csb_X","csb_Y","csb_type","base_intervention","time_to_district","fee_reim","comm_prog","csb_staff"
"CSB2 RANOMAFANA","2020-05-01","u5",19,8.66497389889949,2.5907618003522,0.0119156668970502,3.26474228499363,0.159261328161265,0,0.129075964908566,19.2572753254339,19.2029327465813,0.476485576920529,-0.56050382762942,0.288622107572329,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2729,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-06-01","u5",8,6.11046415407124,2.29361900516914,0.0109398507220506,4.06697046823194,0.0707192210808958,0,0.122023728294306,9.48706087283045,16.8662576733608,0.453327491963623,-0.565125871353495,0.279338633351254,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2734,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-07-01","u5",2,8.40369403199175,2.04322616349095,0.00970362985276964,3.88139997000363,0.102972335021621,0,0.165986666182078,9.14369158878505,16.082853302115,0.434665433430074,-0.563618049797906,0.254379424246528,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2739,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-08-01","u5",1,14.3442669470499,1.20724698318742,0.00992545582661125,3.56419545447292,0.114814863883078,0,0.235506058842374,0,18.1510805790876,0.42333189244768,-0.556721979607826,0.21418032174967,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2743,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-09-01","u5",1,16.7602134381846,0.68359184767253,0.0105765043694187,3.86713767028694,0.18689927653015,0.0353754393835378,0.294012017841167,0,19.9599769759959,0.421860384188358,-0.545303024779551,0.164936985833479,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2748,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-10-01","u5",2,13.2919625658931,0.613077784493323,0.0122718612211987,3.75002816014405,0.316035439281896,0.00497903351938782,0.339538680141024,13.350821929239,21.9065608926639,0.440239097532937,-0.533431778182669,0.144420812518268,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2752,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-11-01","u5",26,19.783127280252,0.348202652867283,0.0125629868308919,3.68441347208334,0.18735908882929,0.01687057683831,0.368005390344538,46.4617717277323,23.358999443556,0.468925987490392,-0.524392345247834,0.159102697469932,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2756,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-12-01","u5",53,14.1535240065193,2.57656499557494,0.0139356651692442,3.91888325541209,0.0905413354097104,0,0.372616649805582,206.152786430295,22.8644104043655,0.498528387686592,-0.51658120656526,0.194208666191887,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2761,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-01-01","u5",116,18.8977416682137,0.756961104918713,0.0148446189918441,3.45548324382866,0.135400604350586,0,0.349268920078991,113.440346679095,23.5095713044209,0.515721733004557,-0.511655401426633,0.231092492968646,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2765,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-02-01","u5",107,12.6966117069268,2.82576950224461,0.0150945785789172,3.47983636861211,0.132819745757011,0,0.299106625625661,408.407454972622,22.2426060934312,0.517786031577964,-0.511127217643413,0.256850987788068,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2770,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-03-01","u5",133,11.7934923274426,4.99895514415193,0.0142889047424017,3.1610496034694,0.179277508349183,0,0.236064611474296,176.816824947333,21.5915915393524,0.510141800042183,-0.515912317605171,0.273431937032073,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2775,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-04-01","u5",73,9.61632796287092,2.46811406559278,0.0132526677597387,3.2880081422533,0.0952156349068725,0,0.166426059594057,47.4110059053979,20.8186150016826,0.493696430801594,-0.52495728610151,0.278946486687734,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2780,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-05-01","u5",29,10.252294163706,1.41117761311293,0.0113941654370448,2.93548445342633,0.146848750515133,0,0.127867387143852,4.16461532042724,19.3815813360542,0.473449910570315,-0.534308571454506,0.276314729497669,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2783,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-06-01","u5",6,8.32846981338381,1.17180925843724,0.0103902101731778,3.41485995292149,0.10265448526507,0,0.133379237553515,0,17.173386102928,0.450693623385585,-0.543149150694134,0.271871417720876,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2788,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-07-01","u5",1,8.27716281197464,0.761198706607512,0.0102448746662493,3.81051283456529,0.0740064506477579,0,0.175829137876619,0,16.7901028555661,0.430952175393609,-0.547770170830228,0.250882927216317,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2793,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-08-01","u5",2,11.3038499832176,0.588107756858558,0.0103396191802346,3.51570016073647,0.1768101938924,0,0.23940737546412,0,18.2782549883353,0.420000451567589,-0.547334595998034,0.201334134931286,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2796,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-09-01","u5",4,14.6738489745215,0.436092924074386,0.0107619359542074,4.16666226074746,0.156759158240624,0.0113180501364316,0.298465222551323,0,19.9587024459799,0.421698239499001,-0.543984543857874,0.15672317052086,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2802,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-10-01","u5",NA,17.1037500872057,0.306705652698347,0.0115639475041801,3.67786804011146,0.178355290880007,0,0.344790670059282,0,22.0568531952854,0.430979098495324,-0.53977471730354,0.13449313674362,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2806,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-11-01","u5",7,19.3255631848401,0.246075083752668,0.0134900854438979,3.22499551859071,0.325040212118682,0.0292121968229575,0.35529386036476,139.4816899748,23.7117258877488,0.450831327865582,-0.535168656372603,0.134832437589729,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2811,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2021-12-01","u5",16,19.4696767064767,0.260121103437391,0.0138798451299625,3.68227637892457,0.138631514321941,0.00212796480489671,0.329910052047589,157.30623737535,23.762868448218,0.470030701526257,-0.532793227860125,0.156127431763112,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2816,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2022-01-01","u5",18,12.1458135146709,5.17454250253031,0.0143536459683632,3.69288491658939,0.129484351637087,0,0.289353926303293,441.720593507649,22.4940439494281,0.477674422360878,-0.533474072858766,0.1787811117991,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2820,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2022-02-01","u5",12,13.310975937116,18.5335420055941,0.0149244685913548,4.65546734568732,0.187204771323957,0,0.256731035837649,315.331511905376,22.2371479047879,0.480514723305536,-0.536317399182327,0.20008278339814,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2825,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2022-03-01","u5",14,10.1176512370441,6.10638532149782,0.0148825640721778,3.59780926551077,0.209669091977307,0,0.224414537060334,156.257840657957,21.469537013447,0.485544160306804,-0.541015992654549,0.228492022213282,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2830,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2022-04-01","u5",11,10.5900239884982,2.73445798968065,0.0137358468545411,3.82383741114801,0.121885367892167,0,0.180978297449913,36.0276959037917,20.7028200869397,0.491843353552168,-0.54615403869202,0.263632147687355,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2834,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2022-05-01","u5",8,9.72805711598551,1.36333262915425,0.0117685238964022,3.36684628727977,0.0732776012428374,0,0.143045979713939,28.3240274135222,19.3569493406664,0.487928366877058,-0.550629319613056,0.28969124351041,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2840,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
